Protocol,Channel,P_Noise,F_Eve,Trial,Metric_Name,Metric,SKR,Alarm,Detection_Outcome,N,n_sift,m,n_key,Q,leak_EC
BB84,Ideal_0%,0.0,0.7,83,QBER,0.16527196652719664,0.0,1,0,1000,478,239,239,0.16527196652719664,87
BB84,Ideal_0%,0.0,0.7,84,QBER,0.20080321285140562,0.0,1,0,1000,498,249,249,0.20080321285140562,80
BB84,Ideal_0%,0.0,0.7,85,QBER,0.1812366737739872,0.0,1,0,1000,469,234,235,0.1812366737739872,69
BB84,Ideal_0%,0.0,0.7,86,QBER,0.17261904761904762,0.0,1,0,1000,504,252,252,0.17261904761904762,100
BB84,Ideal_0%,0.0,0.7,87,QBER,0.17374517374517376,0.0,1,0,1000,518,259,259,0.17374517374517376,78
BB84,Ideal_0%,0.0,0.7,88,QBER,0.19322709163346613,0.0,1,0,1000,502,251,251,0.19322709163346613,86
BB84,Ideal_0%,0.0,0.7,89,QBER,0.17078189300411523,0.0,1,0,1000,486,243,243,0.17078189300411523,70
BB84,Ideal_0%,0.0,0.7,90,QBER,0.17315175097276264,0.0,1,0,1000,514,257,257,0.17315175097276264,72
BB84,Ideal_0%,0.0,0.7,91,QBER,0.15737051792828685,0.0,1,0,1000,502,251,251,0.15737051792828685,79
BB84,Ideal_0%,0.0,0.7,92,QBER,0.16568047337278108,0.0,1,0,1000,507,254,253,0.16568047337278108,83
BB84,Ideal_0%,0.0,0.7,93,QBER,0.19483101391650098,0.0,1,0,1000,503,252,251,0.19483101391650098,68
BB84,Ideal_0%,0.0,0.7,94,QBER,0.194,0.0,1,0,1000,500,250,250,0.194,80
BB84,Ideal_0%,0.0,0.7,95,QBER,0.14619883040935672,0.0,1,0,1000,513,256,257,0.14619883040935672,81
BB84,Ideal_0%,0.0,0.7,96,QBER,0.18828451882845187,0.0,1,0,1000,478,239,239,0.18828451882845187,78
BB84,Ideal_0%,0.0,0.7,97,QBER,0.17916666666666667,0.0,1,0,1000,480,240,240,0.17916666666666667,78
BB84,Ideal_0%,0.0,0.7,98,QBER,0.14699792960662525,0.0,1,0,1000,483,242,241,0.14699792960662525,67
BB84,Ideal_0%,0.0,0.7,99,QBER,0.16122448979591836,0.0,1,0,1000,490,245,245,0.16122448979591836,73
BB84,Ideal_0%,0.0,0.7,100,QBER,0.15267175572519084,0.0,1,0,1000,524,262,262,0.15267175572519084,78
BB84,Ideal_0%,0.0,0.7,101,QBER,0.18801652892561985,0.0,1,0,1000,484,242,242,0.18801652892561985,77
BB84,Ideal_0%,0.0,0.7,102,QBER,0.16260162601626016,0.0,1,0,1000,492,246,246,0.16260162601626016,70
BB84,Ideal_0%,0.0,0.7,103,QBER,0.1755424063116371,0.0,1,0,1000,507,254,253,0.1755424063116371,80
BB84,Ideal_0%,0.0,0.7,104,QBER,0.18271119842829076,0.0,1,0,1000,509,254,255,0.18271119842829076,77
BB84,Ideal_0%,0.0,0.7,105,QBER,0.1569767441860465,0.0,1,0,1000,516,258,258,0.1569767441860465,78
BB84,Ideal_0%,0.0,0.7,106,QBER,0.16500994035785288,0.0,1,0,1000,503,252,251,0.16500994035785288,61
BB84,Ideal_0%,0.0,0.7,107,QBER,0.16865079365079366,0.0,1,0,1000,504,252,252,0.16865079365079366,74
BB84,Ideal_0%,0.0,0.7,108,QBER,0.16265060240963855,0.0,1,0,1000,498,249,249,0.16265060240963855,77
BB84,Ideal_0%,0.0,0.7,109,QBER,0.17484008528784648,0.0,1,0,1000,469,234,235,0.17484008528784648,81
BB84,Ideal_0%,0.0,0.7,110,QBER,0.15355086372360843,0.0,1,0,1000,521,260,261,0.15355086372360843,72
BB84,Ideal_0%,0.0,0.7,111,QBER,0.15849056603773584,0.0,1,0,1000,530,265,265,0.15849056603773584,88
BB84,Ideal_0%,0.0,0.7,112,QBER,0.17330677290836655,0.0,1,0,1000,502,251,251,0.17330677290836655,88
BB84,Ideal_0%,0.0,0.7,113,QBER,0.17400881057268722,0.0,1,0,1000,454,227,227,0.17400881057268722,70
BB84,Ideal_0%,0.0,0.7,114,QBER,0.16666666666666666,0.0,1,0,1000,486,243,243,0.16666666666666666,82
BB84,Ideal_0%,0.0,0.7,115,QBER,0.19433198380566802,0.0,1,0,1000,494,247,247,0.19433198380566802,82
BB84,Ideal_0%,0.0,0.7,116,QBER,0.15445544554455445,0.0,1,0,1000,505,252,253,0.15445544554455445,76
BB84,Ideal_0%,0.0,0.7,117,QBER,0.1956521739130435,0.0,1,0,1000,506,253,253,0.1956521739130435,83
BB84,Ideal_0%,0.0,0.7,118,QBER,0.17391304347826086,0.0,1,0,1000,506,253,253,0.17391304347826086,73
BB84,Ideal_0%,0.0,0.7,119,QBER,0.17635270541082165,0.0,1,0,1000,499,250,249,0.17635270541082165,80
BB84,Ideal_0%,0.0,0.7,120,QBER,0.1693227091633466,0.0,1,0,1000,502,251,251,0.1693227091633466,85
BB84,Ideal_0%,0.0,0.7,121,QBER,0.148068669527897,0.0,1,0,1000,466,233,233,0.148068669527897,84
BB84,Ideal_0%,0.0,0.7,122,QBER,0.16731517509727625,0.0,1,0,1000,514,257,257,0.16731517509727625,81
BB84,Ideal_0%,0.0,0.7,123,QBER,0.14990512333965844,0.0,1,0,1000,527,264,263,0.14990512333965844,75
BB84,Ideal_0%,0.0,0.7,124,QBER,0.20445344129554655,0.0,1,0,1000,494,247,247,0.20445344129554655,73
BB84,Ideal_0%,0.0,0.7,125,QBER,0.1629327902240326,0.0,1,0,1000,491,246,245,0.1629327902240326,76
BB84,Ideal_0%,0.0,0.7,126,QBER,0.14931237721021612,0.0,1,0,1000,509,254,255,0.14931237721021612,83
BB84,Ideal_0%,0.0,0.7,127,QBER,0.1663286004056795,0.0,1,0,1000,493,246,247,0.1663286004056795,79
BB84,Ideal_0%,0.0,0.7,128,QBER,0.15520628683693516,0.0,1,0,1000,509,254,255,0.15520628683693516,71
BB84,Ideal_0%,0.0,0.7,129,QBER,0.18762886597938144,0.0,1,0,1000,485,242,243,0.18762886597938144,72
BB84,Ideal_0%,0.0,0.7,130,QBER,0.17588932806324112,0.0,1,0,1000,506,253,253,0.17588932806324112,74
BB84,Ideal_0%,0.0,0.7,131,QBER,0.19274809160305342,0.0,1,0,1000,524,262,262,0.19274809160305342,65
BB84,Ideal_0%,0.0,0.7,132,QBER,0.1346153846153846,0.0,0,1,1000,520,260,260,0.1346153846153846,80
BB84,Ideal_0%,0.0,0.7,133,QBER,0.1595959595959596,0.0,1,0,1000,495,248,247,0.1595959595959596,76
BB84,Ideal_0%,0.0,0.7,134,QBER,0.1643002028397566,0.0,1,0,1000,493,246,247,0.1643002028397566,82
BB84,Ideal_0%,0.0,0.7,135,QBER,0.1751054852320675,0.0,1,0,1000,474,237,237,0.1751054852320675,72
BB84,Ideal_0%,0.0,0.7,136,QBER,0.16926070038910507,0.0,1,0,1000,514,257,257,0.16926070038910507,78
BB84,Ideal_0%,0.0,0.7,137,QBER,0.1487279843444227,0.0,1,0,1000,511,256,255,0.1487279843444227,74
BB84,Ideal_0%,0.0,0.7,138,QBER,0.1885245901639344,0.0,1,0,1000,488,244,244,0.1885245901639344,84
BB84,Ideal_0%,0.0,0.7,139,QBER,0.17219917012448133,0.0,1,0,1000,482,241,241,0.17219917012448133,70
BB84,Ideal_0%,0.0,0.7,140,QBER,0.16393442622950818,0.0,1,0,1000,488,244,244,0.16393442622950818,64
BB84,Ideal_0%,0.0,0.7,141,QBER,0.1656441717791411,0.0,1,0,1000,489,244,245,0.1656441717791411,73
BB84,Ideal_0%,0.0,0.7,142,QBER,0.18089430894308944,0.0,1,0,1000,492,246,246,0.18089430894308944,85
BB84,Ideal_0%,0.0,0.7,143,QBER,0.18,0.0,1,0,1000,500,250,250,0.18,69
BB84,Ideal_0%,0.0,0.7,144,QBER,0.18323586744639375,0.0,1,0,1000,513,256,257,0.18323586744639375,72
BB84,Ideal_0%,0.0,0.7,145,QBER,0.17928286852589642,0.0,1,0,1000,502,251,251,0.17928286852589642,67
BB84,Ideal_0%,0.0,0.7,146,QBER,0.16370808678500987,0.0,1,0,1000,507,254,253,0.16370808678500987,70
BB84,Ideal_0%,0.0,0.7,147,QBER,0.17,0.0,1,0,1000,500,250,250,0.17,77
BB84,Ideal_0%,0.0,0.7,148,QBER,0.18609406952965235,0.0,1,0,1000,489,244,245,0.18609406952965235,88
BB84,Ideal_0%,0.0,0.7,149,QBER,0.19678714859437751,0.0,1,0,1000,498,249,249,0.19678714859437751,80
BB84,Ideal_0%,0.0,0.7,150,QBER,0.1748971193415638,0.0,1,0,1000,486,243,243,0.1748971193415638,68
BB84,Ideal_0%,0.0,0.7,151,QBER,0.16856060606060605,0.0,1,0,1000,528,264,264,0.16856060606060605,87
BB84,Ideal_0%,0.0,0.7,152,QBER,0.19291338582677164,0.0,1,0,1000,508,254,254,0.19291338582677164,89
BB84,Ideal_0%,0.0,0.7,153,QBER,0.16596638655462184,0.0,1,0,1000,476,238,238,0.16596638655462184,63
BB84,Ideal_0%,0.0,0.7,154,QBER,0.15310077519379844,0.0,1,0,1000,516,258,258,0.15310077519379844,84
BB84,Ideal_0%,0.0,0.7,155,QBER,0.19230769230769232,0.0,1,0,1000,520,260,260,0.19230769230769232,87
BB84,Ideal_0%,0.0,0.7,156,QBER,0.16729323308270677,0.0,1,0,1000,532,266,266,0.16729323308270677,79
BB84,Ideal_0%,0.0,0.7,157,QBER,0.19322709163346613,0.0,1,0,1000,502,251,251,0.19322709163346613,89
BB84,Ideal_0%,0.0,0.7,158,QBER,0.1718146718146718,0.0,1,0,1000,518,259,259,0.1718146718146718,80
BB84,Ideal_0%,0.0,0.7,159,QBER,0.19427402862985685,0.0,1,0,1000,489,244,245,0.19427402862985685,84
BB84,Ideal_0%,0.0,0.7,160,QBER,0.19646365422396855,0.0,1,0,1000,509,254,255,0.19646365422396855,89
BB84,Ideal_0%,0.0,0.7,161,QBER,0.1794871794871795,0.0,1,0,1000,507,254,253,0.1794871794871795,89
BB84,Ideal_0%,0.0,0.7,162,QBER,0.16766467065868262,0.0,1,0,1000,501,250,251,0.16766467065868262,74
BB84,Ideal_0%,0.0,0.7,163,QBER,0.1606425702811245,0.0,1,0,1000,498,249,249,0.1606425702811245,68
BB84,Ideal_0%,0.0,0.7,164,QBER,0.14814814814814814,0.0,1,0,1000,486,243,243,0.14814814814814814,76
BB84,Ideal_0%,0.0,0.7,165,QBER,0.19057377049180327,0.0,1,0,1000,488,244,244,0.19057377049180327,66
BB84,Ideal_0%,0.0,0.7,166,QBER,0.1702970297029703,0.0,1,0,1000,505,252,253,0.1702970297029703,68
BB84,Ideal_0%,0.0,0.7,167,QBER,0.15748031496062992,0.0,1,0,1000,508,254,254,0.15748031496062992,74
BB84,Ideal_0%,0.0,0.7,168,QBER,0.16377649325626203,0.0,1,0,1000,519,260,259,0.16377649325626203,75
BB84,Ideal_0%,0.0,0.7,169,QBER,0.16458333333333333,0.0,1,0,1000,480,240,240,0.16458333333333333,90
BB84,Ideal_0%,0.0,0.7,170,QBER,0.1845841784989858,0.0,1,0,1000,493,246,247,0.1845841784989858,73
BB84,Ideal_0%,0.0,0.7,171,QBER,0.16735537190082644,0.0,1,0,1000,484,242,242,0.16735537190082644,85
BB84,Ideal_0%,0.0,0.7,172,QBER,0.13916500994035785,0.0,1,0,1000,503,252,251,0.13916500994035785,71
BB84,Ideal_0%,0.0,0.7,173,QBER,0.1759656652360515,0.0,1,0,1000,466,233,233,0.1759656652360515,75
BB84,Ideal_0%,0.0,0.7,174,QBER,0.17365269461077845,0.0,1,0,1000,501,250,251,0.17365269461077845,89
BB84,Ideal_0%,0.0,0.7,175,QBER,0.1908713692946058,0.0,1,0,1000,482,241,241,0.1908713692946058,79
BB84,Ideal_0%,0.0,0.7,176,QBER,0.15286624203821655,0.0,1,0,1000,471,236,235,0.15286624203821655,75
BB84,Ideal_0%,0.0,0.7,177,QBER,0.1553784860557769,0.0,1,0,1000,502,251,251,0.1553784860557769,78
BB84,Ideal_0%,0.0,0.7,178,QBER,0.15592515592515593,0.0,1,0,1000,481,240,241,0.15592515592515593,61
BB84,Ideal_0%,0.0,0.7,179,QBER,0.17269076305220885,0.0,1,0,1000,498,249,249,0.17269076305220885,86
BB84,Ideal_0%,0.0,0.7,180,QBER,0.17330677290836655,0.0,1,0,1000,502,251,251,0.17330677290836655,64
BB84,Ideal_0%,0.0,0.7,181,QBER,0.17984189723320157,0.0,1,0,1000,506,253,253,0.17984189723320157,89
BB84,Ideal_0%,0.0,0.7,182,QBER,0.2318271119842829,0.0,1,0,1000,509,254,255,0.2318271119842829,77
BB84,Ideal_0%,0.0,0.7,183,QBER,0.16,0.0,1,0,1000,500,250,250,0.16,78
BB84,Ideal_0%,0.0,0.7,184,QBER,0.16260162601626016,0.0,1,0,1000,492,246,246,0.16260162601626016,79
BB84,Ideal_0%,0.0,0.7,185,QBER,0.18164435946462715,0.0,1,0,1000,523,262,261,0.18164435946462715,57
BB84,Ideal_0%,0.0,0.7,186,QBER,0.18388429752066116,0.0,1,0,1000,484,242,242,0.18388429752066116,82
BB84,Ideal_0%,0.0,0.7,187,QBER,0.18363273453093812,0.0,1,0,1000,501,250,251,0.18363273453093812,66
BB84,Ideal_0%,0.0,0.7,188,QBER,0.18200408997955012,0.0,1,0,1000,489,244,245,0.18200408997955012,88
BB84,Ideal_0%,0.0,0.7,189,QBER,0.1511627906976744,0.0,1,0,1000,516,258,258,0.1511627906976744,63
BB84,Ideal_0%,0.0,0.7,190,QBER,0.18181818181818182,0.0,1,0,1000,506,253,253,0.18181818181818182,77
BB84,Ideal_0%,0.0,0.7,191,QBER,0.1488933601609658,0.0,1,0,1000,497,248,249,0.1488933601609658,83
BB84,Ideal_0%,0.0,0.7,192,QBER,0.18058252427184465,0.0,1,0,1000,515,258,257,0.18058252427184465,72
BB84,Ideal_0%,0.0,0.7,193,QBER,0.17635270541082165,0.0,1,0,1000,499,250,249,0.17635270541082165,71
BB84,Ideal_0%,0.0,0.7,194,QBER,0.14677103718199608,0.0,1,0,1000,511,256,255,0.14677103718199608,56
BB84,Ideal_0%,0.0,0.7,195,QBER,0.16108786610878661,0.0,1,0,1000,478,239,239,0.16108786610878661,75
BB84,Ideal_0%,0.0,0.7,196,QBER,0.15,0.0,1,0,1000,480,240,240,0.15,75
BB84,Ideal_0%,0.0,0.7,197,QBER,0.1613588110403397,0.0,1,0,1000,471,236,235,0.1613588110403397,87
BB84,Ideal_0%,0.0,0.7,198,QBER,0.21836734693877552,0.0,1,0,1000,490,245,245,0.21836734693877552,69
BB84,Ideal_0%,0.0,0.7,199,QBER,0.16955684007707128,0.0,1,0,1000,519,260,259,0.16955684007707128,90
BB84,Ideal_0%,0.0,0.8,0,QBER,0.202,0.0,1,0,1000,500,250,250,0.202,81
BB84,Ideal_0%,0.0,0.8,1,QBER,0.18199608610567514,0.0,1,0,1000,511,256,255,0.18199608610567514,86
BB84,Ideal_0%,0.0,0.8,2,QBER,0.2029598308668076,0.0,1,0,1000,473,236,237,0.2029598308668076,87
BB84,Ideal_0%,0.0,0.8,3,QBER,0.20553359683794467,0.0,1,0,1000,506,253,253,0.20553359683794467,77
BB84,Ideal_0%,0.0,0.8,4,QBER,0.21141649048625794,0.0,1,0,1000,473,236,237,0.21141649048625794,66
BB84,Ideal_0%,0.0,0.8,5,QBER,0.20449897750511248,0.0,1,0,1000,489,244,245,0.20449897750511248,76
BB84,Ideal_0%,0.0,0.8,6,QBER,0.22823984526112184,0.0,1,0,1000,517,258,259,0.22823984526112184,88
BB84,Ideal_0%,0.0,0.8,7,QBER,0.19,0.0,1,0,1000,500,250,250,0.19,72
BB84,Ideal_0%,0.0,0.8,8,QBER,0.22242990654205608,0.0,1,0,1000,535,268,267,0.22242990654205608,76
BB84,Ideal_0%,0.0,0.8,9,QBER,0.2029598308668076,0.0,1,0,1000,473,236,237,0.2029598308668076,72
BB84,Ideal_0%,0.0,0.8,10,QBER,0.19603960396039605,0.0,1,0,1000,505,252,253,0.19603960396039605,80
BB84,Ideal_0%,0.0,0.8,11,QBER,0.18726591760299627,0.0,1,0,1000,534,267,267,0.18726591760299627,88
BB84,Ideal_0%,0.0,0.8,12,QBER,0.212890625,0.0,1,0,1000,512,256,256,0.212890625,59
BB84,Ideal_0%,0.0,0.8,13,QBER,0.2066115702479339,0.0,1,0,1000,484,242,242,0.2066115702479339,82
BB84,Ideal_0%,0.0,0.8,14,QBER,0.18860510805500982,0.0,1,0,1000,509,254,255,0.18860510805500982,80
BB84,Ideal_0%,0.0,0.8,15,QBER,0.15296367112810708,0.0,1,0,1000,523,262,261,0.15296367112810708,96
BB84,Ideal_0%,0.0,0.8,16,QBER,0.18875502008032127,0.0,1,0,1000,498,249,249,0.18875502008032127,83
BB84,Ideal_0%,0.0,0.8,17,QBER,0.22309197651663404,0.0,1,0,1000,511,256,255,0.22309197651663404,80
BB84,Ideal_0%,0.0,0.8,18,QBER,0.1857707509881423,0.0,1,0,1000,506,253,253,0.1857707509881423,65
BB84,Ideal_0%,0.0,0.8,19,QBER,0.20594059405940593,0.0,1,0,1000,505,252,253,0.20594059405940593,68
BB84,Ideal_0%,0.0,0.8,20,QBER,0.1828358208955224,0.0,1,0,1000,536,268,268,0.1828358208955224,84
BB84,Ideal_0%,0.0,0.8,21,QBER,0.192,0.0,1,0,1000,500,250,250,0.192,80
BB84,Ideal_0%,0.0,0.8,22,QBER,0.20192307692307693,0.0,1,0,1000,520,260,260,0.20192307692307693,78
BB84,Ideal_0%,0.0,0.8,23,QBER,0.15261044176706828,0.0,1,0,1000,498,249,249,0.15261044176706828,83
BB84,Ideal_0%,0.0,0.8,24,QBER,0.20758483033932135,0.0,1,0,1000,501,250,251,0.20758483033932135,68
BB84,Ideal_0%,0.0,0.8,25,QBER,0.19731800766283525,0.0,1,0,1000,522,261,261,0.19731800766283525,72
BB84,Ideal_0%,0.0,0.8,26,QBER,0.1835564053537285,0.0,1,0,1000,523,262,261,0.1835564053537285,87
BB84,Ideal_0%,0.0,0.8,27,QBER,0.18609406952965235,0.0,1,0,1000,489,244,245,0.18609406952965235,79
BB84,Ideal_0%,0.0,0.8,28,QBER,0.18125,0.0,1,0,1000,480,240,240,0.18125,72
BB84,Ideal_0%,0.0,0.8,29,QBER,0.19635627530364372,0.0,1,0,1000,494,247,247,0.19635627530364372,85
BB84,Ideal_0%,0.0,0.8,30,QBER,0.21384928716904278,0.0,1,0,1000,491,246,245,0.21384928716904278,82
BB84,Ideal_0%,0.0,0.8,31,QBER,0.21020408163265306,0.0,1,0,1000,490,245,245,0.21020408163265306,82
BB84,Ideal_0%,0.0,0.8,32,QBER,0.164969450101833,0.0,1,0,1000,491,246,245,0.164969450101833,72
BB84,Ideal_0%,0.0,0.8,33,QBER,0.16942148760330578,0.0,1,0,1000,484,242,242,0.16942148760330578,76
BB84,Ideal_0%,0.0,0.8,34,QBER,0.22336065573770492,0.0,1,0,1000,488,244,244,0.22336065573770492,81
BB84,Ideal_0%,0.0,0.8,35,QBER,0.202,0.0,1,0,1000,500,250,250,0.202,57
BB84,Ideal_0%,0.0,0.8,36,QBER,0.2079207920792079,0.0,1,0,1000,505,252,253,0.2079207920792079,80
BB84,Ideal_0%,0.0,0.8,37,QBER,0.18503118503118504,0.0,1,0,1000,481,240,241,0.18503118503118504,67
BB84,Ideal_0%,0.0,0.8,38,QBER,0.20272904483430798,0.0,1,0,1000,513,256,257,0.20272904483430798,93
BB84,Ideal_0%,0.0,0.8,39,QBER,0.2101010101010101,0.0,1,0,1000,495,248,247,0.2101010101010101,73
BB84,Ideal_0%,0.0,0.8,40,QBER,0.18712273641851107,0.0,1,0,1000,497,248,249,0.18712273641851107,80
BB84,Ideal_0%,0.0,0.8,41,QBER,0.1844106463878327,0.0,1,0,1000,526,263,263,0.1844106463878327,77
BB84,Ideal_0%,0.0,0.8,42,QBER,0.20423892100192678,0.0,1,0,1000,519,260,259,0.20423892100192678,76
BB84,Ideal_0%,0.0,0.8,43,QBER,0.1935483870967742,0.0,1,0,1000,496,248,248,0.1935483870967742,73
BB84,Ideal_0%,0.0,0.8,44,QBER,0.23045267489711935,0.0,1,0,1000,486,243,243,0.23045267489711935,72
BB84,Ideal_0%,0.0,0.8,45,QBER,0.22718052738336714,0.0,1,0,1000,493,246,247,0.22718052738336714,76
BB84,Ideal_0%,0.0,0.8,46,QBER,0.19114688128772636,0.0,1,0,1000,497,248,249,0.19114688128772636,77
BB84,Ideal_0%,0.0,0.8,47,QBER,0.22736030828516376,0.0,1,0,1000,519,260,259,0.22736030828516376,72
BB84,Ideal_0%,0.0,0.8,48,QBER,0.1979381443298969,0.0,1,0,1000,485,242,243,0.1979381443298969,79
BB84,Ideal_0%,0.0,0.8,49,QBER,0.13987473903966596,0.0,1,0,1000,479,240,239,0.13987473903966596,57
BB84,Ideal_0%,0.0,0.8,50,QBER,0.204,0.0,1,0,1000,500,250,250,0.204,84
BB84,Ideal_0%,0.0,0.8,51,QBER,0.16835699797160245,0.0,1,0,1000,493,246,247,0.16835699797160245,67
BB84,Ideal_0%,0.0,0.8,52,QBER,0.21095334685598377,0.0,1,0,1000,493,246,247,0.21095334685598377,82
BB84,Ideal_0%,0.0,0.8,53,QBER,0.20892494929006086,0.0,1,0,1000,493,246,247,0.20892494929006086,94
BB84,Ideal_0%,0.0,0.8,54,QBER,0.19361702127659575,0.0,1,0,1000,470,235,235,0.19361702127659575,84
BB84,Ideal_0%,0.0,0.8,55,QBER,0.20242914979757085,0.0,1,0,1000,494,247,247,0.20242914979757085,70
BB84,Ideal_0%,0.0,0.8,56,QBER,0.17681728880157171,0.0,1,0,1000,509,254,255,0.17681728880157171,74
BB84,Ideal_0%,0.0,0.8,57,QBER,0.22736418511066397,0.0,1,0,1000,497,248,249,0.22736418511066397,65
BB84,Ideal_0%,0.0,0.8,58,QBER,0.188715953307393,0.0,1,0,1000,514,257,257,0.188715953307393,90
BB84,Ideal_0%,0.0,0.8,59,QBER,0.22396856581532418,0.0,1,0,1000,509,254,255,0.22396856581532418,86
BB84,Ideal_0%,0.0,0.8,60,QBER,0.17255717255717257,0.0,1,0,1000,481,240,241,0.17255717255717257,79
BB84,Ideal_0%,0.0,0.8,61,QBER,0.16596638655462184,0.0,1,0,1000,476,238,238,0.16596638655462184,75
BB84,Ideal_0%,0.0,0.8,62,QBER,0.2180746561886051,0.0,1,0,1000,509,254,255,0.2180746561886051,74
BB84,Ideal_0%,0.0,0.8,63,QBER,0.21341463414634146,0.0,1,0,1000,492,246,246,0.21341463414634146,76
BB84,Ideal_0%,0.0,0.8,64,QBER,0.18304431599229287,0.0,1,0,1000,519,260,259,0.18304431599229287,90
BB84,Ideal_0%,0.0,0.8,65,QBER,0.20038910505836577,0.0,1,0,1000,514,257,257,0.20038910505836577,90
BB84,Ideal_0%,0.0,0.8,66,QBER,0.21951219512195122,0.0,1,0,1000,492,246,246,0.21951219512195122,79
BB84,Ideal_0%,0.0,0.8,67,QBER,0.1746641074856046,0.0,1,0,1000,521,260,261,0.1746641074856046,87
BB84,Ideal_0%,0.0,0.8,68,QBER,0.21825396825396826,0.0,1,0,1000,504,252,252,0.21825396825396826,77
BB84,Ideal_0%,0.0,0.8,69,QBER,0.22485207100591717,0.0,1,0,1000,507,254,253,0.22485207100591717,68
BB84,Ideal_0%,0.0,0.8,70,QBER,0.1857707509881423,0.0,1,0,1000,506,253,253,0.1857707509881423,94
BB84,Ideal_0%,0.0,0.8,71,QBER,0.1761252446183953,0.0,1,0,1000,511,256,255,0.1761252446183953,71
BB84,Ideal_0%,0.0,0.8,72,QBER,0.185546875,0.0,1,0,1000,512,256,256,0.185546875,86
BB84,Ideal_0%,0.0,0.8,73,QBER,0.17782426778242677,0.0,1,0,1000,478,239,239,0.17782426778242677,84
BB84,Ideal_0%,0.0,0.8,74,QBER,0.20883534136546184,0.0,1,0,1000,498,249,249,0.20883534136546184,86
BB84,Ideal_0%,0.0,0.8,75,QBER,0.21961620469083157,0.0,1,0,1000,469,234,235,0.21961620469083157,80
BB84,Ideal_0%,0.0,0.8,76,QBER,0.21031746031746032,0.0,1,0,1000,504,252,252,0.21031746031746032,80
BB84,Ideal_0%,0.0,0.8,77,QBER,0.20077220077220076,0.0,1,0,1000,518,259,259,0.20077220077220076,75
BB84,Ideal_0%,0.0,0.8,78,QBER,0.21115537848605578,0.0,1,0,1000,502,251,251,0.21115537848605578,77
BB84,Ideal_0%,0.0,0.8,79,QBER,0.19958847736625515,0.0,1,0,1000,486,243,243,0.19958847736625515,69
BB84,Ideal_0%,0.0,0.8,80,QBER,0.1867704280155642,0.0,1,0,1000,514,257,257,0.1867704280155642,78
BB84,Ideal_0%,0.0,0.8,81,QBER,0.18326693227091634,0.0,1,0,1000,502,251,251,0.18326693227091634,71
BB84,Ideal_0%,0.0,0.8,82,QBER,0.1794871794871795,0.0,1,0,1000,507,254,253,0.1794871794871795,68
BB84,Ideal_0%,0.0,0.8,83,QBER,0.21272365805168986,0.0,1,0,1000,503,252,251,0.21272365805168986,79
BB84,Ideal_0%,0.0,0.8,84,QBER,0.18,0.0,1,0,1000,500,250,250,0.18,69
BB84,Ideal_0%,0.0,0.8,85,QBER,0.20857699805068225,0.0,1,0,1000,513,256,257,0.20857699805068225,78
BB84,Ideal_0%,0.0,0.8,86,QBER,0.2112970711297071,0.0,1,0,1000,478,239,239,0.2112970711297071,72
BB84,Ideal_0%,0.0,0.8,87,QBER,0.20625,0.0,1,0,1000,480,240,240,0.20625,75
BB84,Ideal_0%,0.0,0.8,88,QBER,0.19047619047619047,0.0,1,0,1000,483,242,241,0.19047619047619047,67
BB84,Ideal_0%,0.0,0.8,89,QBER,0.1816326530612245,0.0,1,0,1000,490,245,245,0.1816326530612245,61
BB84,Ideal_0%,0.0,0.8,90,QBER,0.20229007633587787,0.0,1,0,1000,524,262,262,0.20229007633587787,98
BB84,Ideal_0%,0.0,0.8,91,QBER,0.18801652892561985,0.0,1,0,1000,484,242,242,0.18801652892561985,80
BB84,Ideal_0%,0.0,0.8,92,QBER,0.19715447154471544,0.0,1,0,1000,492,246,246,0.19715447154471544,91
BB84,Ideal_0%,0.0,0.8,93,QBER,0.21499013806706113,0.0,1,0,1000,507,254,253,0.21499013806706113,65
BB84,Ideal_0%,0.0,0.8,94,QBER,0.21021611001964635,0.0,1,0,1000,509,254,255,0.21021611001964635,80
BB84,Ideal_0%,0.0,0.8,95,QBER,0.2054263565891473,0.0,1,0,1000,516,258,258,0.2054263565891473,90
BB84,Ideal_0%,0.0,0.8,96,QBER,0.19483101391650098,0.0,1,0,1000,503,252,251,0.19483101391650098,65
BB84,Ideal_0%,0.0,0.8,97,QBER,0.17857142857142858,0.0,1,0,1000,504,252,252,0.17857142857142858,76
BB84,Ideal_0%,0.0,0.8,98,QBER,0.21686746987951808,0.0,1,0,1000,498,249,249,0.21686746987951808,77
BB84,Ideal_0%,0.0,0.8,99,QBER,0.18336886993603413,0.0,1,0,1000,469,234,235,0.18336886993603413,77
BB84,Ideal_0%,0.0,0.8,100,QBER,0.15547024952015356,0.0,1,0,1000,521,260,261,0.15547024952015356,63
BB84,Ideal_0%,0.0,0.8,101,QBER,0.19433962264150945,0.0,1,0,1000,530,265,265,0.19433962264150945,88
BB84,Ideal_0%,0.0,0.8,102,QBER,0.1752988047808765,0.0,1,0,1000,502,251,251,0.1752988047808765,74
BB84,Ideal_0%,0.0,0.8,103,QBER,0.1696035242290749,0.0,1,0,1000,454,227,227,0.1696035242290749,77
BB84,Ideal_0%,0.0,0.8,104,QBER,0.19958847736625515,0.0,1,0,1000,486,243,243,0.19958847736625515,79
BB84,Ideal_0%,0.0,0.8,105,QBER,0.20850202429149797,0.0,1,0,1000,494,247,247,0.20850202429149797,79
